id,Genus,name,Latitude,Longitude,mint.cm,at.warmq,p.dryq,p.wetq,p.warmq
2866,Juniperus,Juniperus_scopulorum,48.75,-124.25,0.301133364,-0.193583399,1.254267454,2.071415901,0.307235807
2867,Juniperus,Juniperus_scopulorum,54.83,-123.83,-0.327715099,-0.276063174,0.737775981,-0.184847295,0.276008308
2868,Juniperus,Juniperus_scopulorum,47.9489,-123.258,0.229673326,-0.441022664,1.475288272,2.160724401,0.518521965
2869,Juniperus,Juniperus_scopulorum,48.5867,-123.007,0.51789555,-0.077747863,0.535278916,0.269023985,-0.380085349
2870,Juniperus,Juniperus_scopulorum,48.62,-123,0.529805541,-0.103825994,0.553990841,0.299609125,-0.362197548
2871,Juniperus,Juniperus_scopulorum,48.6917,-122.9,0.505985498,-0.073502593,0.642105758,0.384083003,-0.277963638
2872,Juniperus,Juniperus_scopulorum,48.3222,-122.376,0.482165515,-0.000726297,0.865386605,0.457160115,-0.051893525
2873,Juniperus,Juniperus_scopulorum,47.6833,-122.25,0.52027756,0.044152405,0.752816379,0.749619246,-0.137142166
2874,Juniperus,Juniperus_scopulorum,45.3867,-117.425,0.001001162,-0.217842147,0.616559684,-0.390426397,-0.137142166
2875,Juniperus,Juniperus_scopulorum,45.32,-117.3043,-0.051402844,-0.278489053,0.642105758,-0.304046422,-0.103431068
2876,Juniperus,Juniperus_scopulorum,45.3146,-117.3021,-0.060930889,-0.289405495,0.650465071,-0.274615496,-0.096832469
2877,Juniperus,Juniperus_scopulorum,51.9,-116.9667,-0.408703089,-0.442235649,1.063963532,0.126814753,0.536544561
2878,Juniperus,Juniperus_scopulorum,50.6333,-116.0333,-0.222906977,-0.233610392,0.767623782,-0.201198488,0.257743567
2879,Juniperus,Juniperus_scopulorum,49.916668,-115.75,-0.20861496,0.00776423,0.54468441,-0.310017586,0.098792702
2880,Juniperus,Juniperus_scopulorum,41.85,-115.7,-0.056166865,-0.040753264,0.380371362,-0.607499361,-0.528170049
2881,Juniperus,Juniperus_scopulorum,36.37,-115.69,0.048641194,0.004125438,0.333758891,-0.518607557,-0.231065363
2882,Juniperus,Juniperus_scopulorum,36.27,-115.68,0.001001162,-0.237249166,0.54468441,-0.240195423,0.002939777
2883,Juniperus,Juniperus_scopulorum,36.27,-115.68,0.001001162,-0.237249166,0.54468441,-0.240195423,0.002939777
2884,Juniperus,Juniperus_scopulorum,51.17,-115.57,-0.265782982,-0.299109012,0.56320107,-0.223334387,0.243834749
2885,Juniperus,Juniperus_scopulorum,40.35,-114.91,0.001001162,0.039300591,0.525772154,-0.679071665,-0.327511191
2886,Juniperus,Juniperus_scopulorum,49.630554,-114.6925,-0.227670997,-0.23967506,1.019216061,-0.051235277,0.2714715
2887,Juniperus,Juniperus_scopulorum,49.635277,-114.50306,-0.165738955,-0.20692572,0.917192101,-0.041503824,0.285024196
2888,Juniperus,Juniperus_scopulorum,38.61,-114.44,0.053405218,0.17393671,0.476624489,-0.819105029,-0.344678402
2889,Juniperus,Juniperus_scopulorum,39.13,-114.42,-0.037110873,0.253990591,0.217864841,-0.969688356,-0.485978633
2890,Juniperus,Juniperus_scopulorum,47.42,-113.97,-0.075222857,-0.051669698,0.852003396,-0.245866597,0.043542583
2891,Juniperus,Juniperus_scopulorum,44.13,-113.8447,-0.261018962,-0.137788281,0.486678809,-0.670888424,-0.21596618
2892,Juniperus,Juniperus_scopulorum,35.17,-113.83,0.320189387,0.53660506,0.064716667,-0.592195034,-0.193782508
2893,Juniperus,Juniperus_scopulorum,46.88,-113.83,-0.075222857,-0.109890722,0.706959665,-0.469747156,-0.090280175
2894,Juniperus,Juniperus_scopulorum,46.2347,-113.571,-0.141918927,-0.188731655,0.435188234,-0.384047985,0.002939777
2895,Juniperus,Juniperus_scopulorum,37.37,-112.85,-0.027582828,0.184853151,0.456157118,-0.469747156,-0.22348395
2896,Juniperus,Juniperus_scopulorum,37.78,-112.76,-0.018054834,-0.101400152,0.625154674,-0.449414551,-0.05818421
2897,Juniperus,Juniperus_scopulorum,34.62,-112.52,0.22014533,0.319489181,0.258404821,-0.041503824,0.229739651
2898,Juniperus,Juniperus_scopulorum,38.26,-112.5,-0.089514881,-0.083206087,0.476624489,-0.615229845,-0.186507151
2899,Juniperus,Juniperus_scopulorum,47.5,-112.5,-0.056166865,0.052642945,0.357394993,-0.234549955,0.098792702
2900,Juniperus,Juniperus_scopulorum,42.8847,-112.185,-0.132390931,-0.085631952,0.699095488,-0.46293053,-0.165024236
2901,Juniperus,Juniperus_scopulorum,36.6335,-112.167,-0.094278902,-0.176602304,0.572317183,-0.263036311,0.114788733
2902,Juniperus,Juniperus_scopulorum,42.3,-112.13,-0.127626911,0.030810047,0.714758575,-0.436051071,-0.179289788
2903,Juniperus,Juniperus_scopulorum,35.0409,-112.066,0.129629239,0.230944797,0.424506724,-0.11119321,0.176362917
2904,Juniperus,Juniperus_scopulorum,35.128,-112.001,0.034349177,0.182427257,0.445737273,-0.137016058,0.151157409
2905,Juniperus,Juniperus_scopulorum,41.73,-111.79,-0.12286289,0.161807328,0.650465071,-0.316018164,-0.269972503
2906,Juniperus,Juniperus_scopulorum,41.72,-111.78,-0.099042878,0.023532428,0.691164792,-0.429425597,-0.231065363
2907,Juniperus,Juniperus_scopulorum,41.88,-111.75,-0.132390931,0.002912489,0.691164792,-0.422836542,-0.231065363
2908,Juniperus,Juniperus_scopulorum,34.9893,-111.745,0.153449282,0.296443403,0.590275407,-0.051235277,0.093403459
2909,Juniperus,Juniperus_scopulorum,35.0322,-111.731,0.07246121,0.161807328,0.486678809,-0.126624778,0.146041051
2910,Juniperus,Juniperus_scopulorum,35.025,-111.73,0.086753227,0.146039143,0.466451675,-0.11119321,0.161314219
2911,Juniperus,Juniperus_scopulorum,34.9125,-111.727,0.253493339,0.488087565,0.535278916,-0.11119321,0.002939777
2912,Juniperus,Juniperus_scopulorum,39.8969,-111.724,-0.070458882,-0.080780201,0.745325863,-0.476603478,-0.179289788
2913,Juniperus,Juniperus_scopulorum,41.74,-111.72,-0.141918927,-0.031049766,0.666960001,-0.46293053,-0.254204094
2914,Juniperus,Juniperus_scopulorum,41.7625,-111.717,-0.132390931,-0.040753264,0.675098479,-0.442713976,-0.246424064
2915,Juniperus,Juniperus_scopulorum,41.88,-111.71,-0.146682903,-0.058947343,0.691164792,-0.442713976,-0.231065363
2916,Juniperus,Juniperus_scopulorum,41.63,-111.7,-0.170502931,0.086605176,0.607882857,-0.346470028,-0.310679197
2917,Juniperus,Juniperus_scopulorum,41.76,-111.66,-0.170502931,0.016254837,0.625154674,-0.429425597,-0.294168085
2918,Juniperus,Juniperus_scopulorum,41.8008,-111.653,-0.170502931,0.021106565,0.625154674,-0.403285295,-0.294168085
2919,Juniperus,Juniperus_scopulorum,35.1981,-111.651,-0.046638869,0.080540515,0.435188234,-0.142243266,0.135730281
2920,Juniperus,Juniperus_scopulorum,37.9517,-111.65,-0.065694861,-0.101400144,0.402729511,-0.518607557,-0.123510607
2921,Juniperus,Juniperus_scopulorum,42.65,-111.65,-0.237198994,0.007764258,0.722493529,-0.511500955,-0.201116502
2922,Juniperus,Juniperus_scopulorum,37.8794,-111.632,0.001001162,0.122993328,0.29696548,-0.662765145,-0.238711655
2923,Juniperus,Juniperus_scopulorum,41.8,-111.63,-0.146682903,-0.046817962,0.658749282,-0.504437506,-0.262053132
2924,Juniperus,Juniperus_scopulorum,41.78,-111.61,-0.175266951,0.023532432,0.616559684,-0.442713976,-0.302384526
2925,Juniperus,Juniperus_scopulorum,35.2,-111.6,-0.056166865,0.104799256,0.402729511,-0.163367718,0.114788733
2926,Juniperus,Juniperus_scopulorum,39.13,-111.58,-0.12286289,-0.058947328,0.581341267,-0.630851865,-0.208510771
2927,Juniperus,Juniperus_scopulorum,40.22,-111.57,-0.032346848,-0.073502578,0.782206118,-0.403285295,-0.144033879
2928,Juniperus,Juniperus_scopulorum,41.85,-111.57,-0.170502931,-0.079567261,0.658749282,-0.532953084,-0.262053132
2929,Juniperus,Juniperus_scopulorum,35.0632,-111.501,-0.065694861,0.087818108,0.402729511,-0.126624778,0.146041051
2930,Juniperus,Juniperus_scopulorum,34.9558,-111.484,-0.051402844,-0.001939233,0.435188234,-0.041503824,0.395837367
2931,Juniperus,Juniperus_scopulorum,34.2974,-111.357,0.162977278,0.432292402,0.309416831,-0.15276207,0.302830189
2932,Juniperus,Juniperus_scopulorum,45.5,-111.33,-0.12286289,-0.048030883,0.525772154,0.052079093,0.186274588
2933,Juniperus,Juniperus_scopulorum,46.33,-111.33,-0.146682903,0.06719818,0.081528917,-0.403285295,-0.003001054
2934,Juniperus,Juniperus_scopulorum,34.0454,-110.69,0.210617304,0.347386807,0.271467,-0.08587496,0.186274588
2935,Juniperus,Juniperus_scopulorum,34.0751,-110.634,0.139157265,0.232157692,0.309416831,-0.003278766,0.427791864
2936,Juniperus,Juniperus_scopulorum,34.0447,-110.485,0.158213273,0.404394835,0.231612682,-0.168703735,0.125313744
2937,Juniperus,Juniperus_scopulorum,33.8956,-110.174,0.167741269,0.394691348,0.245122895,-0.15805392,0.151157409
2938,Juniperus,Juniperus_scopulorum,30.9433,-110.128,0.424997479,0.598464847,0.097963408,0.32212612,0.595797241
2939,Juniperus,Juniperus_scopulorum,30.9333,-110.117,0.424997479,0.598464847,0.097963408,0.325845003,0.599190593
2940,Juniperus,Juniperus_scopulorum,37.65,-110.11,0.067697234,0.497791052,0.160285413,-0.857174337,-0.465683192
2941,Juniperus,Juniperus_scopulorum,31,-110.017,0.415469438,0.43714416,0.217864841,0.412351251,0.661868811
2942,Juniperus,Juniperus_scopulorum,33.7876,-110.001,0.158213273,0.392265469,0.271467,-0.147491947,0.171371296
2943,Juniperus,Juniperus_scopulorum,30.9833,-109.967,0.372593433,0.349812657,0.245122895,0.440086454,0.684150934
2944,Juniperus,Juniperus_scopulorum,34.1392,-109.96,0.07246121,0.163020283,0.368962944,0.052079093,0.302830189
2945,Juniperus,Juniperus_scopulorum,36.2704,-109.213,-0.084750906,0.159381464,0.114039131,-0.547479272,-0.186507151
2946,Juniperus,Juniperus_scopulorum,36.207,-109.094,-0.146682903,0.103586309,0.145184308,-0.476603478,-0.123510607
2947,Juniperus,Juniperus_scopulorum,28.3944,-108.793,0.539333522,0.529327452,0.321679205,1.137180924,1.31283462
2948,Juniperus,Juniperus_scopulorum,28.3833,-108.792,0.539333522,0.508707464,0.333758891,1.165762067,1.341707826
2949,Juniperus,Juniperus_scopulorum,28.3708,-108.758,0.558389544,0.56814146,0.309416831,1.103598595,1.279379249
2950,Juniperus,Juniperus_scopulorum,28.375,-108.758,0.558389544,0.56814146,0.309416831,1.103598595,1.279379249
2951,Juniperus,Juniperus_scopulorum,28.3875,-108.746,0.548861504,0.530540407,0.321679205,1.146025658,1.326382279
2952,Juniperus,Juniperus_scopulorum,28.3917,-108.74,0.539333522,0.513559222,0.321679205,1.161395907,1.343611717
2953,Juniperus,Juniperus_scopulorum,43.95,-108.74,-0.203850985,0.02353242,0.011794054,-0.35265255,-0.051893525
2954,Juniperus,Juniperus_scopulorum,28.3917,-108.733,0.529805541,0.486874551,0.321679205,1.196019888,1.379312992
2955,Juniperus,Juniperus_scopulorum,28.4125,-108.708,0.52027756,0.462615877,0.309416831,1.20029974,1.386716843
2956,Juniperus,Juniperus_scopulorum,28.4,-108.683,0.510749519,0.451699436,0.309416831,1.210952759,1.397751093
2957,Juniperus,Juniperus_scopulorum,28.3672,-108.646,0.515513539,0.473532289,0.333758891,1.193876147,1.381167531
2958,Juniperus,Juniperus_scopulorum,28.4028,-108.631,0.491693497,0.42137599,0.333758891,1.198161006,1.386716843
2959,Juniperus,Juniperus_scopulorum,28.4069,-108.594,0.482165515,0.428653568,0.333758891,1.180957079,1.370004416
2960,Juniperus,Juniperus_scopulorum,30.039,-108.558,0.334481388,0.334044456,0.217864841,0.401814461,0.6746521
2961,Juniperus,Juniperus_scopulorum,28.4417,-108.542,0.505985498,0.469893456,0.309416831,1.099070191,1.291278481
2962,Juniperus,Juniperus_scopulorum,30.0417,-108.542,0.329717398,0.365580857,0.217864841,0.391201347,0.665077388
2963,Juniperus,Juniperus_scopulorum,33.42,-108.5,-0.113334894,0.001699562,0.258404821,0.122529872,0.371249169
2964,Juniperus,Juniperus_scopulorum,29.97,-108.33,0.215381309,0.170297891,-0.25369826,0.096535824,0.411929786
2965,Juniperus,Juniperus_scopulorum,32.3,-108.25,0.26778537,0.577844918,-0.129952237,-0.304046422,0.049208242
2966,Juniperus,Juniperus_scopulorum,44.03,-107.47,-0.241962969,0.286739916,0.175091252,-0.511500955,-0.310679197
2967,Juniperus,Juniperus_scopulorum,27.95,-106.9,0.401177406,0.280675203,-0.107799456,0.587164998,0.769375801
2968,Juniperus,Juniperus_scopulorum,35.58,-105.77,0.043877218,0.087818131,0.506444395,0.087760173,0.435638845
2969,Juniperus,Juniperus_scopulorum,38.0325,-105.7194,-0.222906977,-0.004365124,0.064716667,-0.422836542,0.026347196
2970,Juniperus,Juniperus_scopulorum,33.67,-105.67,0.162977278,0.253990591,0.368962944,0.105255574,0.447306722
2971,Juniperus,Juniperus_scopulorum,39.75,-105.67,-0.165738955,-0.257869124,0.616559684,-0.340318471,0.146041051
2972,Juniperus,Juniperus_scopulorum,41.33,-105.63,-0.175266951,-0.021346258,0.064716667,-0.511500955,-0.064517036
2973,Juniperus,Juniperus_scopulorum,42.22,-105.38,-0.070458882,-0.054095596,0.145184308,-0.223334387,0.049208242
2974,Juniperus,Juniperus_scopulorum,43.43,-103.48,-0.075222857,0.318276256,0.011794054,-0.00799713,0.289503634
2975,Juniperus,Juniperus_semiglobosa,35.75,69,-0.008526836,0.267332911,-0.679743826,0.568362951,-1.439472437
2976,Juniperus,Juniperus_semiglobosa,36.5,69.5,0.253493339,0.690648139,-0.743574679,0.39828524,-1.439472437
2977,Juniperus,Juniperus_semiglobosa,33.55,69.52,-0.170502931,0.121780403,0.217864841,0.269023985,-0.362197548
2978,Juniperus,Juniperus_semiglobosa,33.58,69.58,-0.165738955,0.160594374,0.258404821,0.280569971,-0.302384526
2979,Juniperus,Juniperus_semiglobosa,34,69.88,-0.137154907,0.204260141,0.424506724,0.568362951,-0.110076405
2980,Juniperus,Juniperus_semiglobosa,38.87,70.02,0.029585201,0.460189968,0.029873131,0.654198349,-0.561350465
2981,Juniperus,Juniperus_semiglobosa,38.8,70.23,-0.013290857,0.418950111,0.129773974,0.709844947,-0.436156392
2982,Juniperus,Juniperus_semiglobosa,38.58,70.75,-0.118098915,-0.026198028,0.231612682,0.299609125,-0.353393018
2983,Juniperus,Juniperus_semiglobosa,35.25,70.83,-0.003762814,0.341322094,0.476624489,0.663118005,-0.407649904
2984,Juniperus,Juniperus_semiglobosa,35.25,71,0.01052916,0.318276227,0.535278916,0.608812034,-0.310679197
2985,Juniperus,Juniperus_semiglobosa,35.93,71.28,-0.165738955,0.013828918,0.245122895,0.197694778,-0.595999479
2986,Juniperus,Juniperus_semiglobosa,36.75,72,-0.356299043,-0.318515986,0.029873131,-0.365113139,-0.738562524
2987,Juniperus,Juniperus_semiglobosa,35.78,72.02,-0.032346848,0.182427257,0.345662266,-0.101006567,-0.310679197
2988,Juniperus,Juniperus_semiglobosa,36.32,72.07,-0.24672699,-0.018920384,0.081528917,-0.504437506,-0.696898282
2989,Juniperus,Juniperus_semiglobosa,35.82,72.08,-0.137154907,0.047791187,0.309416831,-0.137016058,-0.286028415
2990,Juniperus,Juniperus_semiglobosa,35.8,72.1,-0.389647096,-0.694526672,0.572317183,0.197694778,-0.014993284
2991,Juniperus,Juniperus_semiglobosa,42.366665,72.13333,-0.075222857,-0.014068628,0.466451675,-0.116316602,-0.208510771
2992,Juniperus,Juniperus_semiglobosa,36.07,72.23,-0.370591104,-0.511373103,0.321679205,-0.15276207,-0.302384526
2993,Juniperus,Juniperus_semiglobosa,36.38,72.37,0.01052916,0.335257381,-0.176628441,-0.8097983,-0.994839847
2994,Juniperus,Juniperus_semiglobosa,36.1,72.38,-0.322951078,-0.33792302,0.271467,-0.268812299,-0.319054216
2995,Juniperus,Juniperus_semiglobosa,36.15,72.48,-0.070458882,0.249138862,0.029873131,-0.592195034,-0.572729528
2996,Juniperus,Juniperus_semiglobosa,36.02,72.62,-0.384883076,-0.347626477,0.258404821,-0.322048187,-0.262053132
2997,Juniperus,Juniperus_semiglobosa,36.07,72.63,-0.399175137,-0.227545649,0.217864841,-0.35265255,-0.294168085
2998,Juniperus,Juniperus_semiglobosa,36.35,73.13,-0.361063063,-0.50530839,0.145184308,-0.569618464,-0.426544905
2999,Juniperus,Juniperus_semiglobosa,37.03,73.33,-0.270547003,-0.293044269,-0.176628441,-1.025264859,-0.82992202
3000,Juniperus,Juniperus_semiglobosa,36.42,73.42,-0.084750906,0.171510816,-0.341758579,-0.927333415,-0.683519125
3001,Juniperus,Juniperus_semiglobosa,37.03,73.6,-0.442051142,-0.266359657,-0.281655103,-1.108732462,-0.798139572
3002,Juniperus,Juniperus_semiglobosa,36.5,73.9,-0.046638869,0.280675203,-0.52691555,-1.096361518,-0.782771945
3003,Juniperus,Juniperus_semiglobosa,36.48,73.92,-0.160974935,0.012615987,-0.341758579,-0.948290408,-0.670376778
3004,Juniperus,Juniperus_semiglobosa,36.17,74.17,-0.165738955,-0.113529511,-0.107799456,-0.654700994,-0.496320277
3005,Juniperus,Juniperus_semiglobosa,36.17,74.17,-0.165738955,-0.113529511,-0.107799456,-0.654700994,-0.496320277
3006,Juniperus,Juniperus_semiglobosa,36.85,74.23,-0.413467109,-0.420402765,-0.341758579,-1.159878373,-0.724408805
3007,Juniperus,Juniperus_semiglobosa,36.85,74.23,-0.413467109,-0.420402765,-0.341758579,-1.159878373,-0.724408805
3008,Juniperus,Juniperus_semiglobosa,36.82,74.27,-0.518275201,-0.568381131,-0.226948649,-1.060167789,-0.670376778
3009,Juniperus,Juniperus_semiglobosa,36.82,74.27,-0.518275201,-0.568381131,-0.226948649,-1.060167789,-0.670376778
3010,Juniperus,Juniperus_semiglobosa,36.25,74.28,-0.037110873,0.189704895,-0.226948649,-0.78235656,-0.595999479
3011,Juniperus,Juniperus_semiglobosa,36.8,74.35,-0.289602995,-0.228758603,-0.445351422,-1.200135708,-0.738562524
3012,Juniperus,Juniperus_semiglobosa,36.82,74.37,-0.199086964,-0.163259983,-0.572917879,-1.271369457,-0.782771945
3013,Juniperus,Juniperus_semiglobosa,35.83,74.47,-0.108570918,-0.131723598,0.097963408,-0.456153095,-0.362197548
3014,Juniperus,Juniperus_semiglobosa,35.52,74.48,-0.065694861,0.000486611,0.345662266,-0.07588397,-0.150977537
3015,Juniperus,Juniperus_semiglobosa,36.8,74.5,-0.523039162,-0.539270639,-0.341758579,-1.13396287,-0.683519125
3016,Juniperus,Juniperus_semiglobosa,36.8,74.5,-0.523039162,-0.539270639,-0.341758579,-1.13396287,-0.683519125
3017,Juniperus,Juniperus_semiglobosa,36.23,74.52,-0.013290857,0.195769578,-0.281655103,-0.837967753,-0.644764721
3018,Juniperus,Juniperus_semiglobosa,36.32,74.52,-0.351535112,-0.477410793,-0.107799456,-0.800572455,-0.584277213
3019,Juniperus,Juniperus_semiglobosa,36.63,74.52,-0.470635176,-0.743044138,-0.176628441,-1.025264859,-0.670376778
3020,Juniperus,Juniperus_semiglobosa,36.82,74.52,-0.356299043,-0.15598233,-0.623458743,-1.316944599,-0.813850224
3021,Juniperus,Juniperus_semiglobosa,36.83,74.52,-0.365827084,-0.263933778,-0.572917879,-1.28630662,-0.782771945
3022,Juniperus,Juniperus_semiglobosa,36.65,74.53,-0.470635176,-0.684823155,-0.20129174,-1.048395514,-0.670376778
3023,Juniperus,Juniperus_semiglobosa,36.23,74.55,-0.041874848,0.127845079,-0.226948649,-0.819105029,-0.632277846
3024,Juniperus,Juniperus_semiglobosa,35.17,74.57,-0.413467109,-0.476197869,0.456157118,-0.061039105,-0.027136553
3025,Juniperus,Juniperus_semiglobosa,35.17,74.57,-0.413467109,-0.476197869,0.456157118,-0.061039105,-0.027136553
3026,Juniperus,Juniperus_semiglobosa,35.38,74.57,-0.413467109,-0.354904115,0.368962944,-0.116316602,-0.123510607
3027,Juniperus,Juniperus_semiglobosa,36.62,74.58,-0.465871155,-0.610833943,-0.281655103,-1.072083354,-0.710524619
3028,Juniperus,Juniperus_semiglobosa,36.62,74.58,-0.465871155,-0.610833943,-0.281655103,-1.072083354,-0.710524619
3029,Juniperus,Juniperus_semiglobosa,36.62,74.62,-0.513511181,-0.724850059,-0.25369826,-1.072083354,-0.710524619
3030,Juniperus,Juniperus_semiglobosa,36.75,74.62,-0.451579094,-0.547761202,-0.374259502,-1.159878373,-0.724408805
3031,Juniperus,Juniperus_semiglobosa,36.75,74.62,-0.451579094,-0.547761202,-0.374259502,-1.159878373,-0.724408805
3032,Juniperus,Juniperus_semiglobosa,35.2,74.65,-0.442051142,-0.234823287,0.486678809,-0.017484268,-0.05818421
3033,Juniperus,Juniperus_semiglobosa,35.2,74.65,-0.442051142,-0.234823287,0.486678809,-0.017484268,-0.05818421
3034,Juniperus,Juniperus_semiglobosa,36.72,74.65,-0.437287122,-0.357329994,-0.484601349,-1.186523676,-0.752998531
3035,Juniperus,Juniperus_semiglobosa,36.82,74.65,-0.265782982,-0.364607602,-0.408693194,-1.227972031,-0.738562524
3036,Juniperus,Juniperus_semiglobosa,35.2,74.67,-0.370591104,-0.143852964,0.496617675,0.033879191,-0.05818421
3037,Juniperus,Juniperus_semiglobosa,35.92,74.67,-0.146682903,-0.205712765,0.114039131,-0.490437657,-0.445881128
3038,Juniperus,Juniperus_semiglobosa,36.57,74.67,-0.456343114,-0.727275968,-0.25369826,-1.048395514,-0.696898282
3039,Juniperus,Juniperus_semiglobosa,36.83,74.67,-0.199086964,-0.202073976,-0.572917879,-1.33266592,-0.782771945
3040,Juniperus,Juniperus_semiglobosa,36.83,74.67,-0.199086964,-0.202073976,-0.572917879,-1.33266592,-0.782771945
